ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
ILMN_1733956	1.00	7.36e-01	0.338062	-6.17949	0.0358087	IARS	isoleucyl-tRNA synthetase
ILMN_1684086	1.00	7.36e-01	0.337984	-6.17951	0.0714411	BDKRB2	bradykinin receptor B2
ILMN_1705187	1.00	7.36e-01	0.337523	-6.17967	0.1035072	PLPPR5	phospholipid phosphatase related 5
ILMN_1682938	1.00	7.37e-01	0.337005	-6.17984	0.0403223	ARF3	ADP ribosylation factor 3
ILMN_1669376	1.00	7.37e-01	-0.336659	-6.17995	-0.0562396	DRAM1	DNA damage regulated autophagy modulator 1
ILMN_1716658	1.00	7.37e-01	-0.336545	-6.17999	-0.036827	ZNF543	zinc finger protein 543
ILMN_1772487	1.00	7.37e-01	0.336543	-6.17999	0.0387687	SUGP2	SURP and G-patch domain containing 2
ILMN_1676003	1.00	7.37e-01	0.336434	-6.18002	0.0847319	PNOC	prepronociceptin
ILMN_1726354	1.00	7.37e-01	-0.336306	-6.18006	-0.0185185	EXOSC7	exosome component 7
ILMN_1812445	1.00	7.37e-01	-0.336302	-6.18006	-0.0309754	PRPSAP2	phosphoribosyl pyrophosphate synthetase associated protein 2
ILMN_1733107	1.00	7.38e-01	-0.335866	-6.18021	-0.0236599	NOC4L	nucleolar complex associated 4 homolog
ILMN_1671895	1.00	7.38e-01	-0.335363	-6.18037	-0.0202746	ZNF613	zinc finger protein 613
ILMN_1758111	1.00	7.38e-01	-0.335128	-6.18045	-0.0329922	PIBF1	progesterone immunomodulatory binding factor 1
ILMN_1720287	1.00	7.38e-01	-0.335048	-6.18047	-0.0236858	E4F1	E4F transcription factor 1
ILMN_1717461	1.00	7.38e-01	0.335015	-6.18048	0.0658028		
ILMN_1801572	1.00	7.38e-01	-0.334949	-6.1805	-0.032321	C19orf44	chromosome 19 open reading frame 44
ILMN_1798129	1.00	7.38e-01	-0.334821	-6.18055	-0.0400096	TRMT44	tRNA methyltransferase 44 homolog (S. cerevisiae)
ILMN_1794392	1.00	7.38e-01	-0.33473	-6.18058	-0.0230691	DDX3X	DEAD-box helicase 3, X-linked
ILMN_1696419	1.00	7.38e-01	-0.334713	-6.18058	-0.0761428	STOM	stomatin
ILMN_1661519	1.00	7.39e-01	-0.334602	-6.18062	-0.0385736	KIAA0408	KIAA0408
ILMN_1677041	1.00	7.39e-01	0.334427	-6.18067	0.0194252	CHUK	conserved helix-loop-helix ubiquitous kinase
ILMN_1728230	1.00	7.39e-01	0.33442	-6.18068	0.046599	ZNF30	zinc finger protein 30
ILMN_1703324	1.00	7.39e-01	0.33429	-6.18072	0.0434121	PDSS1	prenyl (decaprenyl) diphosphate synthase, subunit 1
ILMN_1662799	1.00	7.39e-01	-0.333841	-6.18086	-0.0536193	GPSM3	G-protein signaling modulator 3
ILMN_1666852	1.00	7.39e-01	-0.333648	-6.18093	-0.0475519	TRIM62	tripartite motif containing 62
ILMN_1801097	1.00	7.39e-01	-0.333585	-6.18095	-0.0312617	SRFBP1	serum response factor binding protein 1
ILMN_1694483	1.00	7.39e-01	-0.333452	-6.18099	-0.0499287	GPR50	G protein-coupled receptor 50
ILMN_1703572	1.00	7.40e-01	0.333229	-6.18106	0.1142938	PCDH20	protocadherin 20
ILMN_1695357	1.00	7.40e-01	-0.333227	-6.18106	-0.0444604	SPDL1	spindle apparatus coiled-coil protein 1
ILMN_1714349	1.00	7.40e-01	0.333056	-6.18112	0.0668684	GLCE	glucuronic acid epimerase
ILMN_1736285	1.00	7.40e-01	-0.333035	-6.18113	-0.0409513	RFT1	RFT1 homolog
ILMN_1810267	1.00	7.40e-01	-0.3329	-6.18117	-0.0735434	DNHD1	dynein heavy chain domain 1
ILMN_1759074	1.00	7.40e-01	0.332842	-6.18119	0.0618404	DUSP19	dual specificity phosphatase 19
ILMN_1686985	1.00	7.40e-01	0.332578	-6.18127	0.0369885	MTM1	myotubularin 1
ILMN_1797604	1.00	7.40e-01	0.332331	-6.18135	0.0293015	CAP1	adenylate cyclase associated protein 1
ILMN_1686594	1.00	7.40e-01	-0.331999	-6.18146	-0.0250448		
ILMN_1694274	1.00	7.41e-01	-0.331803	-6.18152	-0.0384224	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2
ILMN_1669709	1.00	7.41e-01	-0.331719	-6.18155	-0.0562579	TMEM108	transmembrane protein 108
ILMN_1666632	1.00	7.41e-01	0.331466	-6.18163	0.0195909	VPS52	VPS52, GARP complex subunit
ILMN_1698560	1.00	7.41e-01	-0.331311	-6.18168	-0.024769	TMEM259	transmembrane protein 259
ILMN_1693630	1.00	7.41e-01	0.331064	-6.18176	0.0307425	VPS9D1	VPS9 domain containing 1
ILMN_1763910	1.00	7.41e-01	-0.330766	-6.18186	-0.0197987		
ILMN_1660837	1.00	7.42e-01	-0.330228	-6.18203	-0.0201245	CLCN3	chloride voltage-gated channel 3
ILMN_1682959	1.00	7.42e-01	0.329998	-6.1821	0.0319281	ASB3	ankyrin repeat and SOCS box containing 3
ILMN_1756578	1.00	7.43e-01	-0.329052	-6.1824	-0.0552084	CHRNA6	cholinergic receptor nicotinic alpha 6 subunit
ILMN_1788810	1.00	7.43e-01	0.328898	-6.18245	0.023422	NAA25	N(alpha)-acetyltransferase 25, NatB auxiliary subunit
ILMN_1652143	1.00	7.43e-01	-0.328739	-6.1825	-0.0668918	E2F3	E2F transcription factor 3
ILMN_1723212	1.00	7.43e-01	0.328602	-6.18255	0.0377857	SRSF3	serine and arginine rich splicing factor 3
ILMN_1702231	1.00	7.43e-01	-0.32855	-6.18256	-0.0436549	C1orf54	chromosome 1 open reading frame 54
ILMN_1752677	1.00	7.43e-01	0.328178	-6.18268	0.0336132	RNF103	ring finger protein 103
ILMN_1698330	1.00	7.43e-01	-0.328116	-6.1827	-0.0276171	NIT1	nitrilase 1
ILMN_1757338	1.00	7.44e-01	-0.327878	-6.18278	-0.0469395	PLSCR4	phospholipid scramblase 4
ILMN_1721563	1.00	7.44e-01	0.327589	-6.18287	0.0417061	TMEM127	transmembrane protein 127
ILMN_1692962	1.00	7.44e-01	-0.327552	-6.18288	-0.030968	CTDSP2	CTD small phosphatase 2
ILMN_1715426	1.00	7.44e-01	0.327523	-6.18289	0.0495043	FSTL1	follistatin like 1
ILMN_1727332	1.00	7.44e-01	-0.327444	-6.18292	-0.0309689	ATPIF1	ATPase inhibitory factor 1
ILMN_1695865	1.00	7.44e-01	0.327184	-6.183	0.0360493		
ILMN_1711117	1.00	7.44e-01	0.327175	-6.183	0.0764111	KRT31	keratin 31
ILMN_1782618	1.00	7.44e-01	-0.32706	-6.18304	-0.0615247	C9orf16	chromosome 9 open reading frame 16
ILMN_1706990	1.00	7.44e-01	0.326949	-6.18307	0.0210632		
ILMN_1756220	1.00	7.44e-01	0.326834	-6.18311	0.0187697	DDX18	DEAD-box helicase 18
ILMN_1724990	1.00	7.45e-01	-0.326345	-6.18326	-0.0213905	ELP6	elongator acetyltransferase complex subunit 6
ILMN_1691860	1.00	7.45e-01	0.326237	-6.1833	0.0297974	SPRY1	sprouty RTK signaling antagonist 1
ILMN_1815885	1.00	7.45e-01	0.3258	-6.18344	0.0396396	ZNF112	zinc finger protein 112
ILMN_1669717	1.00	7.45e-01	0.325747	-6.18345	0.0410666	GTF2IRD1	GTF2I repeat domain containing 1
ILMN_1767633	1.00	7.45e-01	-0.325562	-6.18351	-0.0681448	ROBO2	roundabout guidance receptor 2
ILMN_1766951	1.00	7.46e-01	-0.32529	-6.1836	-0.0527008	MSX2	msh homeobox 2
ILMN_1688780	1.00	7.46e-01	0.325017	-6.18368	0.0784754	S100A4	S100 calcium binding protein A4
ILMN_1718023	1.00	7.46e-01	-0.324716	-6.18378	-0.0350379	APEH	acylaminoacyl-peptide hydrolase
ILMN_1662658	1.00	7.46e-01	0.324562	-6.18383	0.0294607	PUS1	pseudouridylate synthase 1
ILMN_1716921	1.00	7.46e-01	0.324532	-6.18384	0.0389101	ZNF83	zinc finger protein 83
ILMN_1690621	1.00	7.46e-01	0.324502	-6.18385	0.1225089	ADGRV1	adhesion G protein-coupled receptor V1
ILMN_1657302	1.00	7.46e-01	0.324391	-6.18388	0.0749093	SULT1A1	sulfotransferase family 1A member 1
ILMN_1737298	1.00	7.46e-01	0.324385	-6.18388	0.0198055	MAT2A	methionine adenosyltransferase 2A
ILMN_1763641	1.00	7.46e-01	-0.324363	-6.18389	-0.0358083	ZNF614	zinc finger protein 614
ILMN_1680770	1.00	7.46e-01	0.324297	-6.18391	0.0292931	UBQLN2	ubiquilin 2
ILMN_1675523	1.00	7.46e-01	0.324104	-6.18397	0.0523519	PLPP2	phospholipid phosphatase 2
ILMN_1666502	1.00	7.47e-01	-0.323995	-6.184	-0.0288334	SOBP	sine oculis binding protein homolog
ILMN_1785218	1.00	7.47e-01	-0.323319	-6.18422	-0.0270091	MTCH2	mitochondrial carrier 2
ILMN_1676864	1.00	7.47e-01	0.323088	-6.18429	0.052329	DDX31	DEAD-box helicase 31
ILMN_1703791	1.00	7.47e-01	-0.323076	-6.18429	-0.0176721	ANXA7	annexin A7
ILMN_1728626	1.00	7.47e-01	0.322774	-6.18439	0.0271202	WDR5	WD repeat domain 5
ILMN_1703441	1.00	7.47e-01	0.322755	-6.18439	0.0307711	ZNF593	zinc finger protein 593
ILMN_1661622	1.00	7.48e-01	-0.322592	-6.18444	-0.0377398	TBC1D7	TBC1 domain family member 7
ILMN_1752741	1.00	7.48e-01	0.322438	-6.18449	0.0473073	TRIM23	tripartite motif containing 23
ILMN_1744118	1.00	7.48e-01	0.322437	-6.18449	0.0204057	ASTN2	astrotactin 2
ILMN_1772492	1.00	7.48e-01	-0.322121	-6.18459	-0.0199422	SLC25A51	solute carrier family 25 member 51
ILMN_1739946	1.00	7.48e-01	-0.321699	-6.18472	-0.0205403	VKORC1	vitamin K epoxide reductase complex subunit 1
ILMN_1662328	1.00	7.48e-01	-0.321565	-6.18477	-0.0403594	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3
ILMN_1675584	1.00	7.48e-01	0.321487	-6.18479	0.047239	HTRA4	HtrA serine peptidase 4
ILMN_1723481	1.00	7.48e-01	-0.321428	-6.18481	-0.0644847	CHST3	carbohydrate sulfotransferase 3
ILMN_1774287	1.00	7.49e-01	0.321341	-6.18484	0.0602752	CFB	complement factor B
ILMN_1785902	1.00	7.49e-01	0.320872	-6.18498	0.0877481	C1QC	complement C1q C chain
ILMN_1694432	1.00	7.49e-01	0.320642	-6.18505	0.0566665	CRIP2	cysteine rich protein 2
ILMN_1663640	1.00	7.49e-01	-0.320542	-6.18508	-0.0517354	MAOA	monoamine oxidase A
ILMN_1654194	1.00	7.49e-01	0.320535	-6.18509	0.0288876	AAGAB	alpha- and gamma-adaptin binding protein
ILMN_1778374	1.00	7.49e-01	0.32041	-6.18513	0.0328695	BSG	basigin (Ok blood group)
ILMN_1692177	1.00	7.49e-01	0.32039	-6.18513	0.0391952	TSC22D1	TSC22 domain family member 1
ILMN_1709630	1.00	7.49e-01	-0.320301	-6.18516	-0.028286	CCDC107	coiled-coil domain containing 107
ILMN_1726189	1.00	7.49e-01	-0.320228	-6.18518	-0.0329452	MS4A14	membrane spanning 4-domains A14
ILMN_1655924	1.00	7.50e-01	-0.3198	-6.18531	-0.0309855	TRNT1	tRNA nucleotidyl transferase 1
ILMN_1690783	1.00	7.50e-01	-0.319752	-6.18533	-0.0391517	TREML1	triggering receptor expressed on myeloid cells like 1
ILMN_1681888	1.00	7.50e-01	0.319465	-6.18542	0.0327398	PRKAR2A	protein kinase cAMP-dependent type II regulatory subunit alpha
ILMN_1815402	1.00	7.50e-01	-0.319416	-6.18543	-0.0625002	LPAR5	lysophosphatidic acid receptor 5
ILMN_1740927	1.00	7.50e-01	0.319255	-6.18548	0.0307433	LYRM4	LYR motif containing 4
ILMN_1690112	1.00	7.50e-01	0.319149	-6.18552	0.039054	LAT2	linker for activation of T-cells family member 2
ILMN_1656931	1.00	7.50e-01	-0.319086	-6.18554	-0.0685914	GIMAP6	GTPase, IMAP family member 6
ILMN_1799487	1.00	7.50e-01	-0.319057	-6.18554	-0.0404354	N4BP2L1	NEDD4 binding protein 2 like 1
ILMN_1721626	1.00	7.50e-01	-0.318949	-6.18558	-0.0492238	ARID5B	AT-rich interaction domain 5B
ILMN_1773849	1.00	7.50e-01	0.318877	-6.1856	0.0331134	ATP6V0C	ATPase H+ transporting V0 subunit c
ILMN_1656194	1.00	7.50e-01	-0.318845	-6.18561	-0.0370839	TSPAN10	tetraspanin 10
ILMN_1665276	1.00	7.50e-01	0.318764	-6.18564	0.0336508	MAPK1	mitogen-activated protein kinase 1
ILMN_1781986	1.00	7.51e-01	-0.318623	-6.18568	-0.0255141	UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X
ILMN_1689389	1.00	7.51e-01	0.318604	-6.18568	0.0192315	SF3B5	splicing factor 3b subunit 5
ILMN_1686748	1.00	7.51e-01	0.31836	-6.18576	0.0261814	TMEM9	transmembrane protein 9
ILMN_1788783	1.00	7.51e-01	0.318307	-6.18578	0.0404904	TRAM2	translocation associated membrane protein 2
ILMN_1781580	1.00	7.51e-01	0.31819	-6.18581	0.023634	BRI3	brain protein I3
ILMN_1665797	1.00	7.51e-01	-0.318124	-6.18583	-0.0175915	CSE1L	chromosome segregation 1 like
ILMN_1736888	1.00	7.51e-01	-0.317871	-6.18591	-0.0368148	SAR1B	secretion associated Ras related GTPase 1B
ILMN_1766914	1.00	7.51e-01	0.31775	-6.18595	0.0652959	MFAP4	microfibrillar associated protein 4
ILMN_1810147	1.00	7.51e-01	-0.317713	-6.18596	-0.026839	ZNF524	zinc finger protein 524
ILMN_1667994	1.00	7.51e-01	0.317613	-6.18599	0.0472723	AMD1	adenosylmethionine decarboxylase 1
ILMN_1677756	1.00	7.51e-01	-0.317574	-6.186	-0.0439455	UBE2D2	ubiquitin conjugating enzyme E2 D2
ILMN_1766353	1.00	7.52e-01	0.31732	-6.18608	0.0224626	CLK3	CDC like kinase 3
ILMN_1807042	1.00	7.52e-01	-0.317291	-6.18609	-0.0269391	MARCKS	myristoylated alanine rich protein kinase C substrate
ILMN_1798288	1.00	7.52e-01	0.317076	-6.18616	0.0390973	MOB3C	MOB kinase activator 3C
ILMN_1734553	1.00	7.52e-01	0.317064	-6.18616	0.0530071		
ILMN_1717005	1.00	7.52e-01	-0.316996	-6.18618	-0.0504654	ARHGAP44	Rho GTPase activating protein 44
ILMN_1669729	1.00	7.52e-01	0.316939	-6.1862	0.0521145	ERLIN2	ER lipid raft associated 2
ILMN_1731453	1.00	7.52e-01	0.316935	-6.1862	0.0277649		
ILMN_1777058	1.00	7.52e-01	-0.316924	-6.1862	-0.0393375	MFSD14C	major facilitator superfamily domain containing 14C
ILMN_1680781	1.00	7.52e-01	-0.316909	-6.18621	-0.0168102	PCNX4	pecanex homolog 4 (Drosophila)
ILMN_1753002	1.00	7.52e-01	-0.316901	-6.18621	-0.0141862	RAB2B	RAB2B, member RAS oncogene family
ILMN_1761031	1.00	7.52e-01	0.31679	-6.18624	0.0476982	PTPDC1	protein tyrosine phosphatase domain containing 1
ILMN_1704154	1.00	7.52e-01	-0.316658	-6.18628	-0.0366995	TNFRSF19	TNF receptor superfamily member 19
ILMN_1808792	1.00	7.52e-01	-0.316594	-6.1863	-0.0220229	ALKBH6	alkB homolog 6
ILMN_1701386	1.00	7.52e-01	-0.316526	-6.18632	-0.0202634	STRADB	STE20-related kinase adaptor beta
ILMN_1672940	1.00	7.52e-01	0.316446	-6.18635	0.0242335	ZNF562	zinc finger protein 562
ILMN_1801583	1.00	7.52e-01	0.316329	-6.18639	0.0765863	ASPN	asporin
ILMN_1795839	1.00	7.52e-01	-0.316305	-6.18639	-0.0457921	SCCPDH	saccharopine dehydrogenase (putative)
ILMN_1773814	1.00	7.52e-01	-0.316238	-6.18641	-0.0482714	MUSTN1	musculoskeletal, embryonic nuclear protein 1
ILMN_1680171	1.00	7.53e-01	0.316037	-6.18647	0.0176557	MFF	mitochondrial fission factor
ILMN_1805111	1.00	7.53e-01	-0.315968	-6.1865	-0.0749509	BRWD1	bromodomain and WD repeat domain containing 1
ILMN_1766269	1.00	7.53e-01	0.315937	-6.18651	0.0345596	HM13	histocompatibility minor 13
ILMN_1696494	1.00	7.53e-01	0.315028	-6.18678	0.0281701	CMTM6	CKLF like MARVEL transmembrane domain containing 6
ILMN_1753823	1.00	7.53e-01	-0.315012	-6.18679	-0.0378318	IL17D	interleukin 17D
ILMN_1779663	1.00	7.54e-01	-0.314513	-6.18694	-0.0360707	TRMT2B	tRNA methyltransferase 2 homolog B
ILMN_1722244	1.00	7.54e-01	0.314403	-6.18697	0.0391822	ZBTB16	zinc finger and BTB domain containing 16
ILMN_1778236	1.00	7.54e-01	-0.314243	-6.18702	-0.0259795	PTPN11	protein tyrosine phosphatase, non-receptor type 11
ILMN_1663699	1.00	7.54e-01	-0.313803	-6.18716	-0.0703328	SLCO3A1	solute carrier organic anion transporter family member 3A1
ILMN_1739496	1.00	7.54e-01	-0.313791	-6.18716	-0.0494379	PRRX1	paired related homeobox 1
ILMN_1693788	1.00	7.54e-01	-0.313708	-6.18719	-0.0254537	ZNF432	zinc finger protein 432
ILMN_1653162	1.00	7.54e-01	-0.313666	-6.1872	-0.0571125	HSD17B6	hydroxysteroid 17-beta dehydrogenase 6
ILMN_1743445	1.00	7.54e-01	0.31352	-6.18724	0.0352715	FAM107A	family with sequence similarity 107 member A
ILMN_1776656	1.00	7.54e-01	0.313499	-6.18725	0.052736	BBS7	Bardet-Biedl syndrome 7
ILMN_1767070	1.00	7.55e-01	0.313324	-6.1873	0.0295157	VN1R5	vomeronasal 1 receptor 5 (gene/pseudogene)
ILMN_1668270	1.00	7.55e-01	0.313287	-6.18731	0.0327159	ZDHHC18	zinc finger DHHC-type containing 18
ILMN_1754655	1.00	7.55e-01	-0.313249	-6.18733	-0.0199476	TTLL5	tubulin tyrosine ligase like 5
ILMN_1687857	1.00	7.55e-01	-0.31313	-6.18736	-0.0212264	ST6GALNAC4	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
ILMN_1676528	1.00	7.55e-01	-0.312956	-6.18741	-0.0616107	BTN3A2	butyrophilin subfamily 3 member A2
ILMN_1668582	1.00	7.55e-01	0.312917	-6.18743	0.0155527	CRBN	cereblon
ILMN_1721621	1.00	7.55e-01	-0.3129	-6.18743	-0.029784	NKTR	natural killer cell triggering receptor
ILMN_1701998	1.00	7.55e-01	0.312802	-6.18746	0.0337126		
ILMN_1735275	1.00	7.55e-01	-0.312603	-6.18752	-0.0269235	WDSUB1	WD repeat, sterile alpha motif and U-box domain containing 1
ILMN_1741371	1.00	7.55e-01	-0.312311	-6.18761	-0.0484895	TMEM8A	transmembrane protein 8A
ILMN_1783815	1.00	7.55e-01	-0.312303	-6.18761	-0.0380408	COG7	component of oligomeric golgi complex 7
ILMN_1691345	1.00	7.56e-01	-0.312096	-6.18768	-0.0216648	NR1H2	nuclear receptor subfamily 1 group H member 2
ILMN_1768784	1.00	7.56e-01	-0.311793	-6.18777	-0.0134864	PSMC2	proteasome 26S subunit, ATPase 2
ILMN_1673898	1.00	7.56e-01	-0.311493	-6.18786	-0.0292207	ATG12	autophagy related 12
ILMN_1760102	1.00	7.56e-01	-0.311307	-6.18791	-0.0368573		
ILMN_1784771	1.00	7.57e-01	-0.310601	-6.18813	-0.0245852	KLHL21	kelch like family member 21
ILMN_1794632	1.00	7.57e-01	-0.310448	-6.18817	-0.0388672	POLR1B	RNA polymerase I subunit B
ILMN_1696488	1.00	7.57e-01	-0.31005	-6.18829	-0.0522873	FGF23	fibroblast growth factor 23
ILMN_1699737	1.00	7.57e-01	-0.309932	-6.18833	-0.0263682	TRAP1	TNF receptor associated protein 1
ILMN_1670796	1.00	7.57e-01	-0.309802	-6.18837	-0.0305509	EXOSC10	exosome component 10
ILMN_1788008	1.00	7.57e-01	0.309784	-6.18837	0.049016	ANKRD18A	ankyrin repeat domain 18A
ILMN_1736103	1.00	7.57e-01	0.309683	-6.1884	0.0485791	ITPR2	inositol 1,4,5-trisphosphate receptor type 2
ILMN_1785252	1.00	7.58e-01	0.309365	-6.1885	0.0297306	SLC26A6	solute carrier family 26 member 6
ILMN_1764617	1.00	7.58e-01	-0.309262	-6.18853	-0.0403537	GPATCH8	G-patch domain containing 8
ILMN_1782247	1.00	7.58e-01	-0.309122	-6.18857	-0.0237166	KAT2A	lysine acetyltransferase 2A
ILMN_1722589	1.00	7.58e-01	-0.309025	-6.1886	-0.0501141	RPP25L	ribonuclease P/MRP subunit p25 like
ILMN_1787179	1.00	7.58e-01	-0.309016	-6.1886	-0.0715404	MEGF11	multiple EGF like domains 11
ILMN_1768077	1.00	7.58e-01	-0.308687	-6.1887	-0.0199528	TCTN3	tectonic family member 3
ILMN_1724367	1.00	7.58e-01	-0.308299	-6.18882	-0.0523547	NDUFB1	NADH:ubiquinone oxidoreductase subunit B1
ILMN_1717324	1.00	7.58e-01	0.30828	-6.18882	0.0417612		
ILMN_1737164	1.00	7.58e-01	0.308267	-6.18883	0.0323936	TM9SF1	transmembrane 9 superfamily member 1
ILMN_1667815	1.00	7.59e-01	-0.308154	-6.18886	-0.0251832	IRF2BPL	interferon regulatory factor 2 binding protein like
ILMN_1722738	1.00	7.59e-01	0.307864	-6.18895	0.0224834	ROGDI	rogdi homolog
ILMN_1655269	1.00	7.59e-01	-0.307747	-6.18898	-0.0581212	C2orf66	chromosome 2 open reading frame 66
ILMN_1682081	1.00	7.59e-01	-0.307693	-6.189	-0.0600099	RNF19B	ring finger protein 19B
ILMN_1797336	1.00	7.59e-01	-0.307538	-6.18904	-0.036182	ACOT13	acyl-CoA thioesterase 13
ILMN_1729515	1.00	7.59e-01	0.30738	-6.18909	0.0241888	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4
ILMN_1683932	1.00	7.59e-01	-0.307087	-6.18918	-0.0287652	ZNF425	zinc finger protein 425
ILMN_1739054	1.00	7.59e-01	-0.307046	-6.18919	-0.0408825	CCDC121	coiled-coil domain containing 121
ILMN_1695904	1.00	7.59e-01	-0.306913	-6.18923	-0.0229306	PRADC1	protease associated domain containing 1
ILMN_1674498	1.00	7.60e-01	0.306575	-6.18933	0.0338082	FAM221A	family with sequence similarity 221 member A
ILMN_1685714	1.00	7.60e-01	0.306566	-6.18933	0.0331548	INHBB	inhibin beta B subunit
ILMN_1767766	1.00	7.60e-01	-0.306397	-6.18938	-0.031565		
ILMN_1763688	1.00	7.60e-01	-0.306284	-6.18942	-0.0189025	C17orf49	chromosome 17 open reading frame 49
ILMN_1786046	1.00	7.60e-01	0.306179	-6.18945	0.0275648	CASP9	caspase 9
ILMN_1665357	1.00	7.60e-01	-0.306094	-6.18947	-0.0222952	EPS15	epidermal growth factor receptor pathway substrate 15
ILMN_1683916	1.00	7.61e-01	-0.305499	-6.18965	-0.0239904	PEX13	peroxisomal biogenesis factor 13
ILMN_1704452	1.00	7.61e-01	0.305491	-6.18965	0.0324898	BCL9	B-cell CLL/lymphoma 9
ILMN_1789186	1.00	7.61e-01	0.305357	-6.18969	0.0216965	OBFC1	oligonucleotide/oligosaccharide binding fold containing 1
ILMN_1672178	1.00	7.61e-01	-0.305328	-6.1897	-0.0432483	RNF8	ring finger protein 8
ILMN_1735058	1.00	7.61e-01	0.305301	-6.18971	0.0375816	CHST12	carbohydrate (chondroitin 4) sulfotransferase 12
ILMN_1739283	1.00	7.61e-01	-0.305168	-6.18975	-0.0288486	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)
ILMN_1771019	1.00	7.61e-01	0.304444	-6.18996	0.0293871	MTMR4	myotubularin related protein 4
ILMN_1779706	1.00	7.62e-01	0.304147	-6.19005	0.0533667	TP53BP2	tumor protein p53 binding protein 2
ILMN_1796755	1.00	7.62e-01	-0.303993	-6.1901	-0.0470067	ITGB5	integrin subunit beta 5
ILMN_1722309	1.00	7.62e-01	0.303569	-6.19022	0.0258126	ENDOG	endonuclease G
ILMN_1773284	1.00	7.62e-01	-0.303391	-6.19027	-0.0377948	IL36RN	interleukin 36 receptor antagonist
ILMN_1806733	1.00	7.62e-01	-0.303325	-6.19029	-0.0588909	COL18A1	collagen type XVIII alpha 1 chain
ILMN_1683544	1.00	7.62e-01	-0.303237	-6.19032	-0.0361206	ZDHHC4	zinc finger DHHC-type containing 4
ILMN_1798546	1.00	7.63e-01	0.302862	-6.19043	0.0214308	HDAC6	histone deacetylase 6
ILMN_1699728	1.00	7.63e-01	0.302837	-6.19044	0.0273261	BTD	biotinidase
ILMN_1722698	1.00	7.63e-01	-0.302589	-6.19051	-0.0461621	RCHY1	ring finger and CHY zinc finger domain containing 1
ILMN_1764266	1.00	7.63e-01	-0.302567	-6.19052	-0.0532848	CKMT2	creatine kinase, mitochondrial 2
ILMN_1779780	1.00	7.63e-01	-0.302423	-6.19056	-0.029862	CHTF8	chromosome transmission fidelity factor 8
ILMN_1765409	1.00	7.63e-01	-0.302358	-6.19058	-0.029125	STAM	signal transducing adaptor molecule
ILMN_1682494	1.00	7.63e-01	-0.302249	-6.19061	-0.02802	RSRC1	arginine and serine rich coiled-coil 1
ILMN_1809002	1.00	7.63e-01	-0.302167	-6.19063	-0.039824		
ILMN_1700915	1.00	7.63e-01	-0.302074	-6.19066	-0.0226349	BMI1	BMI1 proto-oncogene, polycomb ring finger
ILMN_1674250	1.00	7.63e-01	0.301878	-6.19072	0.0555506	NCKAP1L	NCK associated protein 1 like
ILMN_1695276	1.00	7.64e-01	-0.301539	-6.19082	-0.0241934	MAPRE2	microtubule associated protein RP/EB family member 2
ILMN_1718013	1.00	7.64e-01	-0.300846	-6.19102	-0.0314949	CPSF3L	cleavage and polyadenylation specific factor 3-like
ILMN_1761049	1.00	7.64e-01	-0.300634	-6.19108	-0.0381314	AGO3	argonaute 3, RISC catalytic component
ILMN_1707311	1.00	7.64e-01	0.300607	-6.19109	0.0531248	CCDC54	coiled-coil domain containing 54
ILMN_1787511	1.00	7.65e-01	0.299764	-6.19133	0.0390582	THUMPD2	THUMP domain containing 2
ILMN_1775183	1.00	7.65e-01	-0.299743	-6.19134	-0.0416192	CBX8	chromobox 8
ILMN_1678308	1.00	7.65e-01	0.299645	-6.19137	0.0233818	ATP6V1F	ATPase H+ transporting V1 subunit F
ILMN_1660111	1.00	7.65e-01	0.299543	-6.1914	0.0259198	UCHL3	ubiquitin C-terminal hydrolase L3
ILMN_1750961	1.00	7.65e-01	-0.299504	-6.19141	-0.049486	TM6SF1	transmembrane 6 superfamily member 1
ILMN_1697420	1.00	7.65e-01	-0.29934	-6.19146	-0.0218046	TINF2	TERF1 interacting nuclear factor 2
ILMN_1654598	1.00	7.65e-01	-0.29905	-6.19154	-0.0899673	IQCA1	IQ motif containing with AAA domain 1
ILMN_1732577	1.00	7.66e-01	0.298941	-6.19157	0.0224346	TMEM216	transmembrane protein 216
ILMN_1665425	1.00	7.66e-01	0.298896	-6.19159	0.0792162	RPRM	reprimo, TP53 dependent G2 arrest mediator candidate
ILMN_1683211	1.00	7.66e-01	0.298683	-6.19165	0.0674664	NCAN	neurocan
ILMN_1693338	1.00	7.66e-01	-0.298667	-6.19165	-0.0685768	CYP1B1	cytochrome P450 family 1 subfamily B member 1
ILMN_1807674	1.00	7.66e-01	-0.298623	-6.19167	-0.0317103	ARRDC1	arrestin domain containing 1
ILMN_1691648	1.00	7.66e-01	-0.298538	-6.19169	-0.0499637	TRO	trophinin
ILMN_1682375	1.00	7.66e-01	0.298376	-6.19174	0.0250327	CTU1	cytosolic thiouridylase subunit 1
ILMN_1755364	1.00	7.66e-01	0.297918	-6.19187	0.0163334	RALA	RALA Ras like proto-oncogene A
